country,points,price
US,88,32
Spain,88,19
US,88,42
US,88,39
US,88,23
US,88,15
US,88,15
US,88,17
US,88,49
France,88,
US,88,12
Spain,88,15
Argentina,88,16
US,88,25
US,88,50
US,88,25
Turkey,88,25
Spain,88,20
Italy,88,16
US,88,40
US,88,18
US,88,20
US,88,18
Argentina,88,17
US,88,52
US,88,38
US,88,48
France,88,
US,88,11
US,88,20
Italy,88,39
France,88,22
Spain,88,19
France,88,35
US,88,14
France,88,20
US,88,19
Austria,88,30
Portugal,88,14
US,88,30
US,88,19
Australia,88,17
US,88,25
US,88,17
France,88,40
France,88,55
US,88,26
US,88,15
Italy,88,100
US,88,12
US,88,30
France,88,69
Spain,88,20
US,88,36
France,88,36
France,88,53
Australia,88,20
US,88,29
France,88,42
US,88,29
Chile,86,12
US,86,14
US,86,30
Chile,86,17
Chile,86,19
Chile,86,14
US,86,22
US,86,25
US,86,19
US,86,20
US,86,40
US,86,24
Chile,86,14
US,86,20
US,86,20
US,86,10
Italy,86,19
US,86,30
Chile,86,9
US,86,20
Chile,86,14
US,86,50
US,86,15
US,86,32
Chile,86,14
France,86,20
Chile,86,19
US,86,50
US,86,42
Italy,86,24
Germany,92,37
Argentina,92,60
Italy,92,49
France,92,20
France,92,55
Spain,92,32
Italy,92,65
France,92,40
US,92,
France,92,40
France,92,45
Italy,92,65
Italy,92,65
Spain,92,127
Italy,92,
US,92,40
US,92,58
Portugal,92,20
Italy,92,
US,92,75
US,92,60
Italy,92,66
US,92,55
Italy,92,
Italy,92,125
Italy,92,64
Portugal,92,20
US,92,40
Italy,92,
US,92,42
Chile,91,35
Italy,91,75
Italy,91,
France,91,75
France,91,100
US,91,40
Italy,91,
Italy,91,45
Italy,91,55
France,91,60
US,91,35
Italy,91,
France,91,150
Austria,91,22
US,91,30
Italy,91,
France,91,69
Italy,91,50
Italy,91,
US,98,125
US,98,70
US,97,165
US,97,70
Australia,96,500
US,96,175
US,96,125
US,96,65
US,96,70
US,96,70
US,96,100
US,95,65
Portugal,95,72
US,95,125
US,95,90
France,95,70
US,95,125
US,95,90
US,95,75
US,95,60
US,95,70
US,94,75
South Africa,94,50
US,94,195
US,94,70
US,94,105
US,87,35
US,87,15
US,87,18
Italy,87,
Italy,87,25
US,87,20
US,87,19
US,87,72
US,87,25
France,87,22
Chile,87,9
Italy,87,27
Italy,87,30
Portugal,87,
Italy,87,55
France,87,19
Chile,87,13
Italy,87,34
Italy,87,20
Portugal,87,25
US,87,70
Italy,87,
Chile,87,12
Italy,87,25
Spain,87,13
Germany,91,30
US,91,30
US,91,45
Italy,91,40
US,91,27
US,91,16
US,91,57
Germany,91,36
US,91,32
US,91,75
Italy,91,83
US,91,18
Italy,91,40
US,91,95
Portugal,90,20
US,90,28
Spain,90,31
US,90,25
US,90,36
US,90,25
US,90,42
US,90,22
US,90,19
Italy,90,76
US,90,40
Italy,90,38
Portugal,90,16
Chile,90,24
France,90,25
France,90,16
US,88,25
Portugal,88,
France,88,17
Chile,88,23
Portugal,88,
Portugal,88,10
US,88,21
Italy,88,29
US,88,13
Chile,88,20
Portugal,88,
Austria,88,20
Austria,88,19
Austria,88,33
US,88,36
Portugal,88,15
France,88,26
Austria,88,23
Chile,88,26
Italy,88,22
Italy,82,18
US,82,27
US,81,27
Chile,80,13
US,95,85
US,89,19
US,91,55
US,87,25
US,98,140
US,97,179
US,96,100
US,96,32
US,96,45
Austria,95,
Spain,95,100
US,95,55
US,95,50
US,95,65
US,95,60
Italy,88,18
Italy,88,31
Italy,88,22
Italy,88,13
Italy,88,17
Australia,88,15
Argentina,88,18
Portugal,88,33
US,88,70
Argentina,88,10
Argentina,88,15
Argentina,88,35
Spain,88,14
Spain,88,10
France,88,60
US,88,28
France,88,21
US,88,25
Spain,88,95
US,88,40
Italy,86,18
Australia,86,22
France,86,
US,86,15
US,86,16
US,86,29
Australia,86,16
Italy,86,11
US,86,50
Spain,86,11
Australia,86,15
Spain,86,11
Australia,86,36
US,86,30
Italy,86,11
Argentina,86,11
Argentina,86,20
Australia,86,13
US,86,10
US,86,20
Italy,86,15
France,86,15
Spain,86,23
Chile,86,10
US,86,48
France,86,12
France,86,12
Chile,86,15
US,86,16
France,86,16
Portugal,86,10
Chile,86,13
US,86,17
Italy,86,32
US,86,19
Spain,85,
France,85,15
Portugal,85,12
France,85,9
France,85,
Portugal,85,10
France,85,13
France,85,14
Spain,85,11
Portugal,85,10
Portugal,85,10
France,85,11
Portugal,85,9
Portugal,85,9
France,85,15
Italy,90,
US,90,50
US,90,30
Germany,90,33
Germany,90,18
US,90,55
US,90,32
Italy,90,90
US,90,10
US,90,25
France,90,13
Israel,90,50
Germany,90,20
Germany,90,18
Italy,90,88
Italy,90,
US,90,28
Italy,90,29
US,90,65
US,90,42
US,90,35
Italy,90,70
US,90,32
US,90,60
Italy,90,74
US,90,45
US,90,55
US,90,48
Germany,90,27
Israel,90,70
US,87,50
France,87,17
US,87,35
Italy,87,18
France,87,45
France,87,23
US,87,25
US,87,20
US,87,60
Chile,87,20
Chile,87,15
US,87,25
US,87,24
US,87,58
US,87,42
US,87,15
US,87,35
US,87,38
US,87,14
US,87,10
US,87,10
US,87,26
US,87,25
US,87,26
New Zealand,87,15
Italy,87,70
US,87,17
New Zealand,87,15
US,87,24
US,87,40
Chile,86,19
Chile,86,19
US,86,11
US,86,44
Italy,86,15
Austria,86,17
Italy,86,
Italy,86,18
Italy,86,
Italy,86,13
Italy,86,19
Italy,86,15
Australia,86,60
Italy,86,19
France,86,30
Italy,86,25
Chile,86,13
Italy,86,
Italy,86,14
India,90,10
France,90,24
France,90,13
France,90,15
US,90,25
US,90,56
France,90,25
US,90,35
US,90,60
US,90,64
Switzerland,90,28
Slovenia,90,17
India,90,12
US,90,30
France,90,22
US,90,75
US,90,15
Italy,90,129
US,90,25
US,90,55
France,90,
Italy,90,65
Italy,90,35
Bulgaria,90,14
US,90,30
US,90,24
US,90,28
US,90,47
Portugal,90,15
US,86,18
Chile,86,14
France,86,25
France,86,27
US,86,18
France,86,15
Argentina,86,13
France,86,11
Italy,86,13
France,86,29
Italy,86,
US,86,11
Chile,86,10
Chile,86,12
France,86,10
US,86,10
Chile,86,12
Chile,86,10
Argentina,86,15
Chile,86,12
US,86,42
US,86,16
US,85,18
US,85,40
US,85,18
Argentina,85,14
US,85,18
US,85,45
Argentina,85,20
US,85,20
US,85,16
Chile,85,12
US,85,20
Argentina,85,10
Argentina,85,14
US,85,19
France,85,13
US,85,19
Italy,85,11
US,85,29
US,85,28
US,85,45
US,84,45
Chile,84,10
US,84,25
US,84,50
Argentina,84,15
US,84,24
Chile,84,15
US,89,17
Spain,89,85
Spain,89,34
New Zealand,89,15
Argentina,89,20
France,89,20
US,89,25
Spain,89,195
Italy,89,28
France,89,17
France,89,25
France,89,15
US,89,22
Argentina,89,22
Italy,89,16
France,89,19
US,89,45
US,89,20
France,89,
Italy,89,25
US,89,35
France,89,35
New Zealand,89,22
Turkey,89,33
US,89,35
Spain,89,19
Italy,89,15
Argentina,89,30
US,89,28
Italy,89,25
France,90,
France,89,20
New Zealand,89,23
Spain,89,70
Argentina,89,18
US,89,36
Italy,89,40
US,89,32
Italy,89,20
Bulgaria,89,17
Spain,89,32
Spain,89,25
Spain,89,33
US,89,18
Portugal,89,34
Portugal,89,17
Italy,89,18
France,89,18
France,89,
Austria,92,35
US,92,45
France,91,108
Austria,91,
France,91,
Austria,91,32
Italy,91,25
US,91,21
US,91,75
Austria,91,
Italy,91,
France,91,18
France,91,19
Austria,91,50
US,91,50
Argentina,91,23
US,91,19
Spain,91,29
US,91,40
Italy,91,28
Spain,91,26
US,91,68
France,91,43
Austria,91,46
US,91,18
Austria,89,20
US,89,19
US,89,30
France,89,25
US,89,35
US,89,28
France,89,25
France,89,45
France,89,25
US,89,95
US,89,46
Italy,89,30
US,89,30
US,89,14
Italy,89,15
US,89,60
US,89,29
US,89,49
US,89,65
US,89,42
US,89,16
France,89,48
Germany,89,16
US,89,36
US,89,30
US,89,15
US,89,16
US,89,20
Spain,89,22
Italy,89,27
US,93,90
US,93,55
Spain,93,140
US,93,43
Australia,93,49
France,93,90
US,93,50
US,93,30
Spain,93,50
US,93,49
US,93,28
France,93,57
Australia,93,37
Portugal,93,69
France,93,75
US,93,65
US,93,55
France,93,85
France,93,70
Italy,93,75
Spain,93,155
France,93,
US,93,50
US,93,36
US,93,75
France,93,55
France,93,42
France,93,60
US,93,75
US,93,65
Spain,82,10
US,82,15
US,82,13
Spain,82,9
Spain,81,10
US,81,30
US,81,10
Spain,81,9
Spain,81,20
Spain,81,18
US,81,10
US,80,40
US,80,24
Spain,80,8
Spain,80,10
US,80,18
Spain,80,14
Portugal,97,95
US,97,625
US,96,45
US,96,135
Portugal,96,200
US,95,80
Portugal,95,90
US,95,45
US,95,85
Portugal,95,65
Portugal,95,100
US,95,170
France,95,50
US,89,34
Austria,89,35
France,89,
France,89,17
France,89,
France,89,
France,89,24
US,89,28
US,89,35
US,89,60
US,89,20
Spain,89,
Italy,89,23
Italy,89,21
France,89,
France,89,
France,89,24
France,89,
US,89,25
France,89,
Spain,89,15
Italy,89,40
US,89,50
US,89,45
Spain,89,14
France,89,29
France,89,30
Spain,89,
France,89,
Austria,89,20
Spain,83,7
US,83,10
US,83,22
US,83,22
US,83,11
US,83,22
US,83,14
US,83,24
US,83,12
US,83,24
US,83,12
US,83,11
US,83,20
US,83,10
US,83,22
Spain,83,10
US,83,24
US,83,35
US,83,33
US,83,36
US,83,22
US,83,24
US,83,14
US,83,19
US,83,22
US,83,11
Spain,83,14
US,83,23
Italy,95,55
Italy,95,50
Austria,95,35
Italy,95,150
US,95,30
France,95,45
US,95,95
Italy,95,52
Italy,95,90
US,95,100
US,95,55
US,95,62
Italy,95,163
Italy,95,75
US,95,105
US,95,105
US,95,65
Italy,95,100
US,95,60
US,95,50
Italy,95,
US,95,30
US,94,60
Italy,94,45
France,94,135
Italy,94,33
Austria,94,20
Austria,94,36
US,94,68
US,94,65
New Zealand,87,11
South Africa,87,14
Chile,87,22
US,87,22
Australia,87,17
Chile,87,8
US,87,11
Chile,87,10
US,87,25
Chile,87,16
US,87,25
US,87,20
Australia,87,20
Portugal,87,30
New Zealand,87,15
Australia,87,9
Australia,87,18
Argentina,87,15
Australia,87,30
US,87,17
Australia,87,36
South Africa,87,14
US,87,18
US,87,20
US,87,16
Chile,87,10
Australia,87,29
US,87,10
US,87,26
US,88,22
US,88,22
US,88,25
US,88,70
France,88,24
France,88,15
France,88,25
France,88,14
New Zealand,88,30
US,88,26
Italy,88,
US,88,40
US,88,47
France,88,17
France,88,19
France,88,17
France,88,20
Austria,88,14
US,88,35
US,88,35
US,88,12
US,88,19
Italy,88,20
Austria,88,11
Italy,88,22
Spain,88,20
Austria,88,12
Austria,88,13
Argentina,88,15
US,88,52
US,88,37
US,88,60
Italy,88,24
Italy,88,30
US,88,15
Canada,88,
Italy,88,26
Spain,88,16
France,88,13
Portugal,88,
Portugal,88,
Portugal,88,
France,88,50
Italy,88,22
France,88,74
France,88,65
US,88,25
Spain,88,14
France,88,28
Italy,88,22
US,88,90
France,88,42
US,88,25
France,88,
US,88,17
US,88,20
France,88,18
France,88,45
France,88,50
US,91,30
New Zealand,91,22
France,91,25
France,91,22
South Africa,91,20
Israel,91,150
Australia,90,38
US,90,34
US,90,40
Italy,90,
France,90,24
US,90,26
US,90,50
France,90,37
US,90,46
Australia,90,18
Italy,90,
Italy,90,38
South Africa,90,20
New Zealand,90,24
Italy,90,25
US,90,35
US,90,25
US,90,29
Italy,90,32
Italy,85,27
US,85,35
Italy,85,15
US,85,36
Italy,85,12
Italy,85,
Italy,85,24
Italy,85,40
Italy,85,20
Italy,85,14
France,85,
Chile,85,9
Portugal,85,
US,85,24
Italy,85,
Italy,85,15
Italy,85,13
US,85,20
US,85,38
Italy,85,35
Italy,85,15
Italy,85,15
Italy,85,20
Italy,85,22
France,86,13
US,86,20
US,86,30
Chile,86,13
US,86,38
US,86,18
US,86,39
US,86,50
Chile,86,18
France,86,
Chile,86,13
Greece,86,30
Israel,86,15
Chile,86,15
Greece,86,15
France,86,84
France,86,30
France,86,
US,86,145
US,86,14
France,86,30
Greece,86,23
France,86,
US,85,13
France,85,
US,85,45
US,87,13
US,87,17
Mexico,87,20
US,87,35
US,87,55
Italy,87,19
Italy,87,26
France,87,52
Italy,87,13
US,87,30
Italy,87,36
Italy,87,49
US,87,22
US,87,22
France,87,60
France,87,32
US,87,24
Portugal,87,10
Portugal,87,9
Chile,87,
US,87,85
Italy,87,14
US,87,30
Germany,87,51
Portugal,87,
US,87,20
Portugal,87,14
US,87,16
US,87,28
France,89,26
France,89,25
France,89,50
Italy,89,19
Argentina,89,22
France,89,24
Germany,89,12
France,89,46
US,89,25
US,89,15
France,89,43
New Zealand,89,22
France,89,53
France,89,21
France,89,100
US,89,35
US,89,46
France,89,30
US,89,20
Italy,89,15
Argentina,89,22
Italy,89,20
US,89,25
US,89,26
Italy,89,20
France,89,23
France,89,50
Italy,89,23
Italy,89,25
US,89,20
Italy,88,65
Italy,88,45
Italy,88,24
US,88,20
Australia,88,25
Italy,88,50
France,88,24
France,88,20
Spain,88,22
Spain,88,8
US,88,20
Germany,88,25
Australia,88,
Germany,88,16
Italy,88,11
Germany,88,20
Spain,88,18
Italy,88,20
Portugal,88,8
Portugal,88,10
Spain,88,16
US,88,45
US,88,34
US,88,45
Italy,88,20
Spain,88,15
Italy,88,18
US,88,20
US,88,24
US,88,18
France,89,15
Italy,89,12
Italy,89,70
US,89,11
Italy,89,25
US,89,20
US,89,60
US,89,20
US,89,25
US,89,28
Austria,89,85
Chile,89,20
US,89,42
Austria,89,60
US,89,42
US,89,35
US,89,16
US,89,45
Austria,89,24
US,89,25
Italy,89,18
US,89,30
Italy,89,58
Austria,89,25
US,88,25
US,88,22
Italy,88,75
Italy,88,18
US,88,45
US,88,25
US,94,42
US,94,80
France,94,33
US,94,115
France,94,38
US,94,38
England,94,80
England,94,56
Italy,94,67
France,93,25
US,93,65
US,93,40
France,93,50
US,93,50
France,93,52
France,93,150
US,93,100
US,93,120
US,93,69
US,93,40
France,93,100
Germany,93,75
Italy,93,42
US,93,55
US,93,55
US,93,70
France,93,35
France,93,26
South Africa,93,102
France,93,65
Italy,94,87
Italy,94,80
US,94,55
US,94,75
US,94,60
Italy,94,40
US,94,55
Italy,94,79
Austria,94,
Italy,94,140
Italy,94,165
US,94,60
US,94,48
US,94,60
US,94,55
US,94,98
Italy,94,60
US,94,65
Italy,94,60
France,94,65
US,94,90
US,94,40
Spain,93,110
Austria,93,32
Spain,93,110
US,93,48
US,93,45
Italy,93,75
US,93,85
Italy,88,120
US,88,22
US,88,40
France,88,15
Chile,88,12
Chile,88,20
US,88,39
US,88,35
Italy,88,26
Germany,88,18
US,88,20
Germany,88,13
Germany,88,14
Italy,88,32
France,88,16
Chile,88,20
Italy,88,18
US,88,18
France,88,15
Italy,88,65
US,88,15
France,88,
France,88,30
Spain,88,19
US,88,45
Portugal,88,20
France,88,14
Italy,88,21
Italy,88,60
US,88,45
US,86,42
Spain,86,10
Spain,86,16
Spain,86,35
US,86,18
US,86,25
Portugal,86,7
Portugal,86,13
US,86,100
US,86,21
US,86,25
Portugal,86,17
Italy,86,13
US,86,14
France,86,120
France,86,15
US,86,30
US,86,23
US,86,12
US,86,45
US,86,10
Italy,86,15
Portugal,86,12
Portugal,86,19
US,86,100
US,86,18
US,86,25
Spain,86,10
France,86,15
France,86,18
US,84,31
France,84,11
US,84,20
Germany,84,30
Portugal,84,
Chile,84,8
US,84,14
Chile,84,10
US,84,18
Portugal,84,12
Portugal,84,7
Portugal,84,7
Chile,84,16
Portugal,84,15
Chile,84,10
France,84,8
Italy,84,13
US,84,13
Italy,84,10
US,84,19
Portugal,84,10
Chile,84,10
Portugal,84,9
US,84,14
US,84,22
US,84,21
Italy,86,14
US,86,20
France,86,13
Argentina,86,15
US,86,19
Italy,86,
Chile,86,13
US,86,15
US,86,24
US,86,46
US,86,16
France,86,47
Chile,86,14
US,86,18
Argentina,86,13
US,86,15
US,86,29
US,86,15
US,86,13
US,86,15
US,86,20
US,86,40
Argentina,86,10
US,90,55
US,90,30
US,90,60
Italy,90,80
US,90,20
Portugal,90,15
France,90,32
France,90,
US,90,60
US,90,35
Italy,90,65
US,90,69
US,90,35
US,90,11
Italy,90,
France,90,25
US,90,50
Israel,90,80
Israel,90,25
Israel,90,30
Italy,90,24
Israel,90,40
Argentina,90,24
US,90,40
US,90,175
US,90,30
Italy,90,25
Italy,90,20
Portugal,90,25
US,90,49
Italy,87,29
Chile,87,20
Italy,87,18
US,87,35
US,87,32
US,87,12
US,87,28
Chile,87,13
US,87,30
Italy,87,20
US,87,40
Italy,87,18
Chile,87,10
US,87,37
US,87,14
Italy,87,
France,87,11
France,87,11
France,87,18
US,87,25
France,87,12
France,87,25
France,87,15
Chile,87,20
Italy,87,15
Italy,87,50
US,87,32
Italy,87,12
US,87,25
US,87,16
Chile,90,75
US,90,38
US,90,20
US,90,45
US,90,24
Italy,90,28
US,90,16
US,90,18
US,90,25
US,90,20
Italy,90,55
US,90,18
New Zealand,90,38
US,90,52
US,90,48
US,90,65
Austria,90,45
US,90,30
US,90,26
US,90,20
US,90,98
France,90,60
France,90,55
France,90,21
France,90,33
France,90,
France,90,45
France,90,30
US,90,18
Italy,91,30
Germany,91,56
Portugal,91,36
Portugal,91,42
US,91,45
Italy,91,30
Spain,91,32
Germany,91,114
Argentina,91,18
Italy,91,55
US,91,38
France,91,34
US,91,28
US,91,35
France,91,55
US,91,19
Portugal,91,45
US,91,44
France,91,68
US,91,38
US,91,20
US,91,30
US,91,70
US,91,38
US,91,50
US,91,22
US,91,20
France,88,17
US,88,13
US,88,29
France,88,9
US,88,40
France,88,15
Spain,88,20
France,88,13
Chile,88,22
US,88,50
Chile,88,28
US,88,17
US,88,16
Spain,88,21
US,88,30
Spain,88,17
US,88,25
Italy,88,60
Chile,88,
US,88,25
France,88,20
France,88,33
US,88,15
US,88,21
US,88,30
US,88,28
France,88,14
US,88,10
France,88,15
US,88,60
US,89,75
US,89,13
Australia,89,17
Italy,89,34
Moldova,89,19
Portugal,89,20
Portugal,89,15
US,89,23
US,89,45
Germany,89,17
US,89,24
US,89,40
US,89,25
France,89,39
Italy,89,38
US,89,42
Italy,89,13
Italy,89,13
Portugal,89,
Portugal,89,13
US,89,20
Portugal,89,13
France,89,
France,89,
Argentina,89,16
Argentina,89,17
France,89,18
Australia,89,29
France,89,27
Italy,89,25
US,94,90
Spain,94,145
Italy,94,55
US,94,60
US,94,45
Germany,94,115
France,94,120
US,94,110
US,94,48
US,94,50
US,94,75
US,94,30
Germany,94,80
US,94,60
US,94,32
US,94,65
US,94,70
US,94,90
Germany,94,350
US,94,18
US,94,90
US,94,90
US,94,80
US,94,75
US,94,72
US,94,100
France,94,75
US,94,30
Italy,94,35
US,94,199
France,93,299
US,93,48
US,93,65
Germany,93,26
Italy,93,40
Spain,93,70
Portugal,93,77
US,93,95
Italy,93,40
Italy,93,
US,93,29
Germany,93,110
France,93,24
Italy,93,105
Italy,93,50
Italy,93,70
Spain,93,60
US,93,40
US,93,34
Germany,92,69
Germany,92,60
US,92,26
US,92,45
US,92,66
US,92,28
Italy,92,80
France,92,35
Spain,92,70
US,92,36
France,92,35
Italy,88,
France,88,
US,88,60
France,88,14
Italy,88,15
Italy,88,25
Italy,88,16
Chile,88,13
US,88,30
US,88,18
Chile,88,12
New Zealand,88,24
US,88,48
Chile,88,27
Italy,88,18
Italy,88,21
Italy,88,29
Chile,88,13
Italy,88,19
US,88,38
France,88,
France,88,17
France,88,11
US,88,24
Chile,88,9
Italy,88,18
Italy,88,14
Italy,88,24
US,88,17
Italy,88,46
US,88,30
Australia,88,18
Italy,88,
South Africa,88,11
Chile,88,9
Italy,88,
Italy,88,
France,88,21
US,88,26
US,88,33
Italy,88,30
Italy,88,
Portugal,88,30
US,88,50
US,88,28
US,88,40
Portugal,88,12
Italy,88,21
Italy,88,
Italy,88,
France,88,30
Italy,88,54
South Africa,88,27
New Zealand,88,22
US,88,32
Italy,89,20
US,89,32
Germany,89,24
US,89,52
Argentina,89,18
Argentina,89,20
US,89,45
US,89,35
Bulgaria,89,16
Italy,89,35
US,89,25
US,89,28
Argentina,89,25
Germany,89,18
France,89,17
Portugal,89,14
Germany,89,14
Argentina,88,18
US,88,13
Germany,88,25
US,88,
France,88,13
US,88,29
Italy,88,90
Italy,88,50
US,88,30
Italy,88,80
US,88,75
Portugal,88,26
US,88,40
Italy,88,
France,88,9
France,88,12
France,88,13
France,88,
France,88,12
France,88,29
France,88,37
France,88,50
France,88,20
France,88,15
France,88,19
France,88,12
France,88,12
Italy,88,28
Italy,88,
US,88,15
France,88,30
France,88,20
Italy,88,35
Italy,88,14
US,88,40
Italy,88,30
New Zealand,89,29
US,89,18
US,89,29
US,89,46
Italy,89,27
New Zealand,89,42
Austria,89,20
Argentina,89,21
Italy,89,70
South Africa,89,31
France,89,
Argentina,89,15
US,89,38
France,89,20
US,89,35
Austria,89,14
Italy,89,20
US,89,19
Austria,89,13
Austria,89,30
US,89,25
Italy,89,25
Italy,89,20
Austria,89,14
France,89,17
US,89,38
Italy,89,16
Austria,89,22
US,89,18
Canada,89,31
France,90,70
France,90,
France,90,
US,90,28
US,90,13
Spain,90,130
Argentina,90,31
Spain,90,60
US,90,15
US,90,18
Italy,90,40
Spain,89,
Italy,89,
Austria,89,24
Austria,89,
US,89,15
US,89,32
US,89,20
US,89,24
Italy,89,
Austria,89,
France,89,
France,89,28
France,89,
France,89,22
France,89,20
US,89,36
France,95,602
France,95,330
France,95,118
France,95,
France,95,685
France,95,185
US,95,110
France,95,295
US,95,90
France,95,455
France,95,353
US,95,65
Australia,95,125
Australia,95,145
US,95,65
France,95,460
France,95,333
France,95,973
US,95,90
US,95,40
US,95,52
Germany,95,80
Germany,95,45
US,95,40
France,95,143
France,95,279
Italy,94,24
US,94,42
France,94,89
US,94,26
Italy,86,45
Italy,86,35
Spain,86,15
France,86,10
Spain,86,11
France,86,25
US,86,40
US,86,14
